CUG_ID,TARGET_CUG_CNT
539848,1
599780,33
6166323,5
6138288,3
599781,12
6168980,5
541740,9
6166325,1
6167646,5
6165005,1
6168982,1
6110940,3
6166326,2
599783,8
598448,1
6167647,5
540421,1
6167648,1
6168983,5
513391,1
567902,12
512070,87
599785,1
6170860,2
6165007,12
6140183,7
6167649,2
6108750,1
512071,18
541744,5
6170861,5
6165008,5
6168985,2
6168986,3
513393,1
539552,5
6110944,2
567905,5
540425,4
6170863,5
6168987,5
6168988,2
6170864,4
512074,50
567906,6
541747,435
6106111,7
567907,1
6168989,2
6166030,3
512075,8
540427,7
6167351,17
6170865,8
6107433,1
6140188,22
540428,1
539556,2
513397,2
6166031,29
6167352,7
6106113,17
6107434,11
6110948,1
6110949,3
6166032,2
6170868,5
6107436,2
539558,10
512078,49
6167355,2
6166034,1
539559,4
599491,7
3880,835
6108758,38
6167356,9
3882,1
6166036,10
6111971,2
6167358,1
6111972,1
599494,2
3883,2
6167359,1
541453,1
3884,16
542775,1
599496,2
6109781,5
6110653,2
6108460,29
6166039,1
6110654,1
6111976,2
568936,1
567615,6
6170573,14
6107141,8
599499,1
6170574,5
6109784,15
6168699,3
6167061,2
541458,2
6110657,13
567618,1
6136500,9
539267,66
6109788,1
6170578,2
6167064,3
570831,1
539269,1
6170579,1
568640,1
6107148,2
6167066,9
568641,1
6137840,7
6167067,47
6110360,5
6107149,12
511921,1
6167068,1
6137841,5
6167069,1
48713,230
6170280,1
6136507,231
6111683,1
6137843,1
6108170,1
3595,3
510602,2
6170281,4
6111684,5
6170282,2
6108171,10
6170284,15
542488,69
510605,8
6111688,5
6170285,5
541168,16
6170286,55
6110368,12
567328,1
510607,50
6170287,4
6108176,36
49740,1
6170289,5
6136213,2
6108178,5
6109499,10
570542,55
6136214,9
570543,1
6137550,1
568351,1
511630,218
569673,45
49743,4
510311,2
6111393,2
511632,1
570546,2
6111394,13
569675,12
510312,10
511633,10
597711,1
567034,1
48425,2
568355,3
569676,1977
570548,9
6166911,8
568356,3
569678,1
6138877,2
597713,12
568357,4
511636,11
49749,6
6166913,2
569679,12
510316,1026
48428,1
510317,9
6166915,1
6137559,1
511639,86
513980,1
571573,2
6166917,6
6166918,50
571574,1
6166919,10
572896,9
48131,112
510020,2
571576,1
537500,4
6138582,1
513983,9
570255,14
510021,9
572898,2
6138583,154
598741,1
568064,1
6140777,7
510022,6
511343,9
570257,74
48134,76
49455,53
6167940,3
6167941,1
6166620,1
537503,2
598742,2
511344,5
513986,1
596101,1
568066,1
511345,3
597422,11
513987,10
6165300,5
6167942,11
597423,8
511346,20
513988,1
49458,3
6167943,76
6106704,12
513989,1
49459,8
6165302,13
6167944,5
6106705,7
6167945,1
6165303,1
571280,11
537507,9
6166624,4
6106706,29
6167946,1
6165304,10
6166625,1
6106707,8
571282,1
6165305,2
6167947,7
596106,4
6166626,6
6140482,1
49160,2
596107,30
6167948,3
597429,6
49161,1
6138290,33
6166628,55
6167949,1
571285,1
6140484,1
511050,1
539851,3
512371,61
596109,2
6166629,5
511051,1
49164,1
598450,1
537211,13
513694,14
6138293,4
6106410,6
6138294,3
539854,5
6167650,62
6140488,1
598452,2
569096,8
539855,9
571289,6
6167651,6
511055,2
6140489,1
597132,9
512376,5
540728,1
539857,1
598454,7
6165011,11
599790,1
539858,9
6107736,2
598456,1
512379,1
537217,3
597135,3
6167655,110
599792,2
597136,5
511059,11
6165014,1
6107738,3
541751,2
540430,19
6166336,5
6167657,80
6166337,2
6168993,5
6110951,13
6166338,1
597139,6
6168995,1
512081,7
567913,1
6170871,12
512082,10
599797,2
6170872,4
6165019,2
6170873,1
6168997,5
538242,51
6168998,2
539564,3
541757,2
599799,1
512084,17
6170874,2
538244,2
539565,25
6110957,3
6170876,1
6106123,1
6107444,9
1720092449,7
538246,4
598164,22
6107445,1
6110959,27
512088,1
6170878,5
6106125,2
512089,20
6170879,15
6106127,6
538249,2
542781,13
6111980,1
6108769,1
540140,1
6111981,4
541461,5
3892,11
540141,2
3893,4
6166047,4
6166048,1
6170580,1
540142,2
567622,9
3894,6
567623,1
3895,1
6108470,3
539271,4
6110664,1
6170582,1
567624,9
510903,11
6107150,2
6111985,5
540145,2
6170583,1
541466,11
6110665,45
6111986,11
568947,9
6167070,5
6111988,3
539275,9
6170585,5
6108474,5
6108475,2
541469,2
6136510,14
6109796,45
6167073,1
6170587,1
6107155,1
510908,12
6109797,3
570841,3
6136512,4
539278,44
6167074,6
6109798,32
6167075,1
6170589,7
6107157,1
6108479,1
6167077,4
6137850,12
567330,3
6167078,1
568652,1
48722,15
6111693,5
6170291,1
567333,7
6136519,2
6170292,1
6111695,9
510613,25
511934,8
511935,1
6108182,2
6111696,37
510614,14
568657,1
6137856,7
569978,63
511936,9
48728,390
6170295,5
6170296,77
6110378,4
510618,12
6170298,1
6136222,3
569680,1
6108188,1
571873,21
568360,26
512960,1
570553,1
48430,1
6137560,2
570554,4
511640,3
6138882,1
570555,1
6137561,2
511641,32
49753,13
512963,1
49754,58
569686,1
6166920,5
6110084,4
6166921,1
6137565,4
49757,4
510324,14
510325,4
6166922,14
537805,1
510326,8
6165602,1
6110088,1
6138889,7
6137568,5
510327,6
6166924,10
597726,1
511649,36
6165604,1
6166925,5
597727,1
6165605,5
6165606,1
6166928,3
6165608,3
512671,5
6138591,6
6137271,2
6138593,1
49464,1
537511,3
510032,1
48144,4
598751,2
513995,13
6167950,12
6137273,5
6138594,1
6166630,4
569396,9
513996,5
49466,11
6167951,4
596111,12
510034,4
511355,3
6166631,5
6167952,1
510035,2
49468,1
598754,3
568077,4
538836,32
513998,10
6165311,8
6166632,6
6167953,2
597434,1
49469,15
6166633,7
6138598,1
596114,1
598756,3
48149,11
6166635,1
6167956,5
510038,13
596116,6
597437,1
6106718,12
49170,1
6166637,8
6167958,1
512380,18
571294,2
6166638,4
6165318,15
6166639,7
571296,1
512382,3
49173,3
49174,1
6106420,2
537221,1
511062,5
6140496,3
6106421,1
6140497,2
49175,14
49176,1
571299,2
6167661,27
6165020,1
539866,13
6167662,4
538546,1
598464,7
537225,7
6106424,2
512387,22
540739,15
6165021,1
6167664,1
6106425,1
511067,26
6107746,5
539869,1
6166344,5
6106426,1
6166345,1
538549,1
6167666,1
6106427,4
598467,5
541760,5
537228,28
511069,5
6166346,1
6106428,3
541761,7
597147,6
537229,5
6167667,5
597148,1
6165026,1
6166347,2
598469,11
567921,5
6167668,14
6110961,12
6170880,1
539570,1
6165027,1
541763,2
540443,24
6165028,1
6166349,5
6165029,1
538251,1
541765,13
567925,1
6106130,2
6170883,10
598171,1
567926,1
-947623327,2
512094,2
6170884,1
541768,2
6110967,1
6167371,1
6170885,4
6167372,4
539576,7
6166051,1
6107454,1
6166052,6
6106134,5
6136812,1
539578,1
6170888,1
6166053,7
6166054,1
6108778,5
512099,6
6107457,1
568950,10
6167376,5
6166056,1
568951,1
598178,9
6107459,11
6167378,5
540152,1
6170590,2
6166058,1
6166059,1
567633,9
6170591,1
510913,1
6170592,1
510914,1
540155,666
542797,12
6111997,2
567636,1
510916,5
568958,10
6167081,5
6170595,16
6107163,18
6170596,1
6136520,2
6170597,1
6136521,6
6107165,2
566002,1
6170599,2
6136523,13
570852,2
6107168,2
6135203,26
6108489,6
566004,11
48731,2
6167087,3
569982,5
6167088,9
6137861,7
6135205,13
511941,60
510621,1
6167089,1
6110382,2
6135206,2
568663,3
48734,1
6137863,8
596700,1
6165900,2
6135209,2
541186,52
570859,5
6108193,1
568667,1
6108194,1
47100,1
6137867,5
568668,307
6136230,4
510627,41
6136231,2
6136232,2
6165905,2
6165906,1
570562,1
571883,9
47104,1
6165907,2
571884,6
6165908,1
567050,1
49762,1
569693,1
6165909,2
568372,10
510330,2
47107,2
569694,1
6138893,3
510331,1
511652,126
48444,1
567053,2
6110093,1
6137573,29
568374,26
510332,9
49765,1
6110094,5
569696,15
511654,2
570568,1
6166930,2
6165610,1
569697,7
512976,22
49767,21
6165611,3
6166932,3
596413,1
6166933,2
6137577,1
6138898,1
6165612,3
6137578,25
6138899,202
6110098,5
510337,234
512979,16
48449,12
6165613,15
511659,4
570270,2
571591,1
6137579,10
510338,2
6140790,2
6166935,6
6165615,1
571592,1
570271,7
6140791,6
6165616,2
597738,5
6166937,4
6166938,2
49471,2
596418,6
6166939,1
6140794,4
6165619,1
6137281,10
6167960,3
597440,6
598761,10
6166640,5
511364,1
6137284,13
49477,2
6166641,1
598763,6
511365,4
512686,3
6137285,3
596122,5
537525,1
511366,15
49478,11
6164000,5
6165321,5
6166642,19
6167963,15
48158,1
49479,2
6166643,1
597445,1
6167965,1
537527,7
48159,2
6165323,17
537528,8
511369,14
6164003,6
6165324,4
6106727,2
598768,2
6106728,2
510049,10
6164004,5
6166646,83
6167967,12
6164005,3
6165326,7
6166647,6
6167968,6
6164006,1
512390,10
6167969,1
6165328,1
539871,19
511070,79
49182,4
6107750,1
537230,11
512392,1
539873,1
598470,1
6164009,1
598471,1
537232,9
49185,12
6106432,1
539875,2
6166350,12
6167671,4
597152,1
537234,41
6167672,4
512397,1
6166352,7
6107755,4
6106435,8
597155,25
6165033,1
6165034,1
6106437,2
597156,2
598478,7
597157,5
567930,4
6110970,5
6106438,1
598479,4
567931,7
6165036,27
6167678,5
597159,3
540452,3
6170890,5
6166358,3
6167679,1
539581,1
540454,1
567934,2
6170892,5
541776,1
540456,1
6167380,1
6170894,1
6110976,9
598182,1
6167381,11
6136820,3
6106143,1
566300,3
598183,2
6167382,1
538265,9
538266,1
6106144,2
6166062,1
6167383,11
6136821,6
6170897,7
6170898,8
6107466,5
538267,1
539588,7
6106145,25
6170899,1
6107467,1
566303,1
6166064,6
6167385,1
538269,3
6108789,17
6110680,3
540160,2
6107469,1
6167388,1
6166067,3
598189,1
6136827,5
6108491,2
568965,10
6136829,31
567645,1
6108493,2
541487,6
6107172,6
540167,1
568968,1
6110688,2
510927,1
540168,45
6167092,11
539296,263
510928,14
6167093,3
6135211,1
6108497,3
47404,482
6108498,6
6167096,2
48740,5
566014,2
570863,2
6167097,2
48741,24
570864,1
6167098,4
6137871,1
570865,4
568672,11
566017,1
47408,8
6167099,28
6135216,3
510631,2
567353,2
6137873,12
511953,73
6110394,1
6135218,9
568676,1
511955,4
48746,1
6165911,19
596712,3
6110397,2
48748,2
568679,2
48749,28
511958,5
510638,1
511959,11
6136242,8
596717,1
6165916,2
571893,7
48450,20
47116,9
6137580,23
511660,8
568382,2
6165919,6
510340,7
512982,1
571896,24
6136247,1
568383,1
510341,2
570576,1
571897,1
568384,5
597740,1
537822,812
570577,22
47119,3
512985,1
597741,3
568385,4
570578,20
571899,21
48456,1
597742,4
49777,13
596422,2
6164300,4
6165621,1
511666,2
48457,141
6137587,1
537826,2
48458,3
510347,2
6137588,4
536506,8
511668,111
512989,61
6164302,1
6165624,1
537828,1
6164303,399
6164304,1
510349,3
6166947,1
6164305,3
596428,2
6166948,5
6164307,7
595108,14
6165628,3
48162,4
6164309,1
568093,1
6106730,1
49484,5
568094,1
510052,8
48164,15
6166650,2
6137294,4
512696,2
6166651,2
596131,1
510054,1
6165331,2
6106734,7
598775,2
568098,10
537536,3
511377,50
6166653,7
568099,2
6167975,2
597455,15
537537,10
511378,8
6165333,11
6166654,7
537538,1
6106737,1
6165334,2
6137299,4
536218,3
6164014,1
6167977,2
6167978,1
540751,4
536219,106
6165336,19
6166657,1
597459,1
539880,1
6164016,1
6167979,4
511081,1
6105104,15
6165339,14
598480,1
6164019,4
539884,2
49195,20
49196,1
598482,2
6105108,1
6166361,1
511085,2
537244,1
597162,5
539886,1
537245,1
538566,9
6135800,8
6166363,3
6106445,1
539889,1
6166364,6
6167685,9
6135802,2
6106446,4
541780,1
511089,2
566604,2
597166,5
6166365,267
6167686,5
597167,10
541781,8
6165045,5
6166366,6
6165046,3
6106449,28
6167689,5
539590,48
597169,1
567942,3
540462,1
6166368,3
6110982,12
538270,1
539591,21
567943,10
6135808,1
6108791,3
541785,14
6107470,10
6110985,8
6107471,5
6107472,1
6167390,5
6167391,3
598193,17
539596,2
6167392,5
6136830,5
6167393,1
538276,1
6136831,12
538277,1
6136832,2
6108797,6
539599,3
6167395,12
6135512,26
6166075,1
598197,4
6136834,1
47706,2
6167397,13
6110690,1
6107479,20
6106159,2
566316,1
6166077,4
6167399,1
541493,1
510931,7
6135516,8
541494,1
47709,78
540174,1
6136839,1
567654,8
566319,8
6107181,2
568976,1
6110696,2
6110697,6
6136540,1
47411,22
510937,5
6110698,6
567659,4
47412,24
6136541,1
566021,1
570871,1
6135221,12
47414,25
6107187,9
570872,4
568680,2
570873,1
48750,2
47415,6
511960,2
48751,36
6136545,1
567360,6
536800,3
510641,5
47419,5
566028,13
536801,4
570877,19
536802,1
567364,5
511964,1
6165920,10
596721,63
536803,20
48757,32
6164600,7
536805,1
568688,2
511967,1
6137887,2
567367,45
47120,9
568689,13
510647,8
6137889,6
595404,5
570580,8
536807,9
511969,8
595405,4
6165925,3
6164604,1
6136253,2
6165926,2
47124,40
6136254,6
595407,27
570584,2
6165928,1
512991,3
568392,1
6136256,3
6165929,1
6164608,12
568393,1
570586,1
49784,1
510351,16
47128,6
568394,11
6166950,2
568395,1
512995,11
570588,27
595110,1
49787,20
6137596,2
6165631,2
596432,1
568397,11
48467,29
6166953,2
597754,1
6164311,6
567077,1
6165632,16
512999,1
568399,1
6164313,1
6165634,2
595115,1
6164314,1
510359,95
6166957,10
6165637,8
595118,2
596439,10
6105403,7
6165638,6
6164318,1
595119,1
6105404,15
510061,18
6164319,5
510062,4
48174,3
48175,2
6106742,4
6166661,1
510064,1
598783,2
48176,5
6165340,6
536224,37
49498,7
6166662,10
596143,15
597464,5
566902,8
536225,10
511387,19
6164021,2
598786,2
596144,2
536226,19
538868,12
6165343,4
510068,1
597466,7
566904,1
6165344,1
596146,1
6167987,1
597467,27
510069,27
598789,10
6164025,17
6165346,5
6166667,21
596148,32
566907,14
6164027,5
6107770,1
539893,18
511092,99
537252,1
539894,7
6107772,2
6166370,1
6167691,5
6165050,4
6167692,7
6106453,41
6165051,2
598494,1
566611,6
537255,10
6167693,11
598495,2
511097,19
6107776,2
537257,3
6167695,3
6107777,8
6166375,1
598497,5
566614,1
511099,18
597177,1
566615,12
541791,39
6166376,3
6135814,38
6106458,5
6107779,1
567951,22
541792,12
6110991,2
597179,2
6167699,2
541793,35
6165057,20
541794,1
6135817,1
6165058,3
6166379,5
6165059,1
566619,1
6110994,6
567955,5
6106160,1
567956,3
541797,1
6166080,1
538285,3
6166081,1
6136840,1
6110999,1
566321,1
540479,2
6135521,1
6136842,5
6134201,1
565002,4
6135523,1
538289,16
568980,29
6166085,5
6134202,71
6136845,1
566325,2
565004,9
568982,2
566326,5
6136846,3
6166088,2
540183,1
6166089,5
6135528,2
6107190,4
565009,1
6164901,1
6107193,1
567667,7
595702,21
6164902,1
540188,2
568989,45
6107194,4
566030,6
6135230,1
510948,1
510949,7
6136552,6
566032,16
6107197,10
48760,2
47425,4
6164906,4
46105,1
6164907,4
6164908,6
48762,3
510650,6
48763,1
6164909,1
46107,2
6135236,1
567373,2
510653,2
6135238,1
48765,3
6137895,1
536813,1
6165930,2
595410,4
596732,2
6137896,6
48767,6
567376,4
48768,3
595413,6
510657,55
511978,133
6137899,2
6165934,9
510658,4
6164615,6
570593,1
6136264,2
567080,2
6165938,1
511680,27
570594,2
48471,3
6105704,2
537840,1
6165939,5
510360,32
47137,11
6136267,1
570596,3
6164619,5
567082,3
6105706,2
49795,2
6136268,1
510362,1
48474,1
47139,5
6136269,5
510363,25
48476,1
596441,6
567085,3
537844,2
6105709,4
567086,1
6165641,8
6166962,4
567087,1
597764,1
48478,74
49799,1
6164321,7
6163001,1
6164322,1
567088,4
6165643,2
48479,3
6166964,6
595124,1
6164323,2
6166966,7
6105410,1
6163003,2
6165646,3
6163004,16
6166967,6
48180,3
6163005,7
6165647,5
6165648,2
6163008,1
598790,13
48183,6
6164329,2
597470,26
598791,1
536231,3
6163009,2
6106752,1
6166670,1
510073,4
596150,51
511394,4
537554,2
6165350,1
597473,1
596152,2
510075,10
6167993,4
6106754,5
6166673,5
596153,1
598795,6
566913,9
48189,6
6164032,1
6167995,10
6167996,5
6165354,2
6166675,10
6165355,1
6164034,2
6166676,2
6167998,3
6166677,6
6164035,8
6165357,1
596158,7
6105122,19
6167999,2
6165358,4
6105124,1
537260,1
6165359,6
6106460,2
6105126,2
6106461,2
6166380,2
597181,12
6107783,9
6107784,1
6166381,1
566620,21
537264,14
6165060,22
6165061,1
597183,2
6106464,5
566622,1
6165062,5
6166383,9
6134501,1
537267,1
6165063,1
6107787,18
6165064,18
6166385,8
6165065,2
597188,6
6134504,4
6135825,13
6166388,1
565306,1
6165068,5
6166389,10
6134506,34
6165069,1
567965,1
538292,11
565309,3
540485,4
6166090,3
6106173,1
46400,4
538296,1
6107495,1
566331,22
47723,1
565012,4
47724,2
6166094,5
47725,1
6135533,4
568990,12
538299,3
46404,4
566335,4
567671,1
6135536,1
47728,51
6166098,4
568994,1
47729,100
6136859,3
540195,9
595711,2
567677,4
570890,3
6135240,9
510959,7
6135241,10
6135242,2
6164915,3
6135243,1
595717,21
48771,4
6136565,3
47437,1
570895,2
6135246,35
6164919,6
510661,24
567383,1
48774,5
570898,1
567384,6
6165940,3
511985,1
6164620,3
6165941,11
510665,4
48778,2
510666,1
6163300,3
47140,2
536826,3
511988,3
48779,3
596744,1
47141,29
510667,9
6163302,5
6165944,2
6136271,2
595424,1
510668,16
510669,2
6164624,3
594104,8
596746,1
596747,1
6165946,12
595427,2
6165947,40
6163306,1
511690,8
6136275,14
6165948,3
595428,23
511691,1
6105714,1
6163307,5
6165949,7
6163308,4
567092,1
511692,1631
48483,17
6136278,3
6105716,5
537852,10
47149,1957
6136279,1
597771,5
567094,4
511694,12
6165650,1
596451,2
6166971,1
510375,1
567096,2
597774,1
596454,1
6163011,1
48489,12
6165653,1
6166974,1
597776,1
595134,4
536537,18
6166975,6
6163013,9
597777,7
6164334,1
6165655,14
6166976,3
596457,2
6105422,25
6164336,5
6165657,5
6166978,12
6164337,20
6165659,1
6104103,1
537560,1
6163017,1
595139,3
48193,1
6104104,6
6105425,4
6163018,39
597480,3
596160,2
6166680,4
6166681,1
48196,1
6165360,8
538885,2
6106763,5
537565,1
6164040,1
6105429,1
537566,1
596164,2
6164042,3
6166684,15
566924,1
597486,2
6164043,5
6134802,34
536248,1
6164044,2
6165365,33
540781,4
6165366,10
597489,3
6105132,1
6105133,1
565608,5
6105134,3
6105135,1
6164049,5
597191,7
537273,8
6166390,7
6106473,25
46701,1
6106474,1
6165071,3
6166392,22
537276,5
46702,3
6166393,9
537277,1
6135832,1
597195,12
6165073,3
6166394,1
566634,1
6166395,14
540490,14
566635,29
6135834,24
6165076,1
567971,1
6166397,5
597199,1
46707,2
6165077,10
6135836,1
6134516,1
6166399,1
567973,1
6135837,14
6165079,2
6134519,26
47732,1
6106184,2
47733,6
6134220,434
6135541,26
6135542,16
566344,1
47735,6
6106188,1
6135544,1
6136865,5
567680,2
47736,18
47737,14
6134224,9
6134225,3
565026,1
46417,9
6135546,6
47739,1
567683,7
565028,2
567684,1
6135548,2
567686,1
510965,8
595721,12
595722,6
6164922,1
6136570,9
46120,297
47441,20
594403,4
46121,1
6164923,2
595725,2
510969,1
6135251,9
566052,25
595726,1
6163605,3
6164926,5
595727,28
511990,6
46126,5
6163607,1
594408,2
6136576,13
566056,2
510670,21
566057,1
511992,1
6136577,49
510671,1
47449,14
567393,1
511993,86
48785,4
46129,20
511994,4
48786,7
511996,2
48787,83
6165951,8
6163311,1
48789,15
567398,6
511998,1
6164633,1
6164634,7
595435,15
596756,1
536839,2
6165956,5
595436,12
596757,9
48490,2
6163315,1
6164636,10
535202,2
47155,14
47156,9
6104402,3
6105724,1
535204,2
594118,2
6104403,23
6164638,2
6165959,9
47158,1
6136287,1
6164639,57
536541,1
6105726,1
537862,2
6105727,2
6104406,21
537863,2
596461,36
537864,38
510384,5
6105729,3
535209,168
48497,3
6164340,4
597784,2
48498,1
510386,50
6165662,3
6165663,1
6164342,1
6163021,1
596464,7
48499,29
597786,1
6163022,1
536547,1
6165664,5
537868,20
6166985,5
596466,5
537869,2
6105430,1
6166987,3
6165666,31
6165667,1
595147,3
597789,5
6105432,1
6163026,2
6164347,1
595149,1
537570,1
510090,6
6163027,5
6164348,5
6165669,4
536250,37
6105435,27
597490,1
6106771,4
6105436,4
510093,9
6104116,19
6105438,2
510094,1
6165370,1
537575,2
566931,2
6104119,1
6106775,1
565612,8
566933,2
6165373,1
566934,1
538899,12
510098,352
6134813,1
6106778,1
596176,13
597497,43
6105140,5
6164054,6
6165376,1
6106779,3
6164055,14
6134814,11
6164056,1
6105142,6
6165377,46
6134816,1
565617,11
6105144,2
6165379,2
6164059,1
6134818,86
6106481,2
6105146,29
6106482,1
537283,13
6105147,27
6106483,3
6165080,1
6105148,12
565321,2
6165082,5
537287,6
46713,5
6134521,14
6133201,1
6165084,3
565323,5
537288,5
6106487,8
6134523,3
565324,53
6135844,35
566646,1
567981,2
6135845,12
6106489,8
6165088,10
6133205,18
566649,5
6165089,3
6106190,1
6133207,28
6133209,8
594703,7
566352,1
565031,1
6106195,2
6163904,2
565032,2
6134231,104
6136873,7
6136874,1
594707,7
6163906,14
6135555,1
566356,1
6163907,15
567692,1
45106,14
6135556,2
6163908,13
567693,1
46428,2
6163909,5
6135558,2
566359,1
6134238,1
6135559,14
595731,1
510975,25
510976,1
6163610,4
6164931,2
6135260,2
47453,3
6135262,1
535501,1
6164935,8
595736,4
6163615,1
535502,1
566064,3
6135265,5
6136586,2
510680,60
6136587,1
6164939,6
536841,1
6136588,1
6163619,2
566068,12
6135268,7
510683,982
6165960,20
6135269,5
6104707,24
594120,178
510685,40
48799,4
6136291,2
6165964,7
596765,4
596766,1
47164,4
536849,19
6163325,1
6165967,11
594126,9
47165,15
6105733,2
6136295,13
6164647,17
6165969,7
47167,14
6163328,5
535215,1
6164649,3
536551,1
6163329,1
6136298,11
6136299,1
6166990,1
6105738,3
6104417,5
510394,11
6166991,1
6166992,5
6166993,5
536556,3
510397,2
6165673,1
597795,14
597796,1
596475,6
537878,9
6163032,1
6164353,5
595155,1
565914,1
537879,1
6165675,3
6165676,1
597798,2
6163034,2
565916,2
596478,13
596479,8
595158,10
565917,13
6104122,3
6164358,1
6105445,1
6163038,7
6106781,1
537582,41
6105446,23
6163039,5
6105447,3
6164060,1
6165381,9
6134820,3
6164061,4
6165382,3
564302,4
6133501,2
565623,7
537588,1
6106787,1
565624,4
6134823,1
6165385,1
596187,4
565625,22
6133503,4
6165387,5
565626,2
6134825,8
6133505,2
566948,1
6165388,14
6105154,4
6164068,5
6106490,1
6164069,2
6105155,7
6106491,34
537293,2
6106492,2
6105157,1
6106494,20
566652,4
537296,9
46722,9
6106495,18
6134531,1
564011,7
567991,1
45405,4
46726,30
46727,2
567992,1
6134535,26
6134536,4
45409,58
594710,14
564019,5
567996,1
567997,13
566360,4
45110,99
6163913,1
46432,36
6134240,5
565042,3
45112,47
6135562,4
6136883,1
6163914,6
566364,11
6134243,27
6135565,1
510980,1
566366,10
46436,14
6136886,5
6135566,1
565046,1
6163918,3
47758,14
6163919,4
565047,65
510982,4
565048,5
47460,4
595742,2
510986,2
6163620,13
595743,3
510987,26
6164943,2
6136591,4
594423,3
46142,1
566072,2
595745,1
594424,1
6164944,7
6163624,13
